source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0010494,cytoplasmic stress granule,1.5097716933628117e-27,True,"""A dense aggregation in the cytosol composed of proteins and RNAs that appear when the cell is under stress."" [GOC:ans, PMID:17284590, PMID:17601829, PMID:17967451, PMID:20368989]",93,86,20,22115,0.23255813953488372,0.21505376344086022,query_1,['GO:0036464']
GO:CC,GO:0036464,cytoplasmic ribonucleoprotein granule,5.929846671366494e-26,True,"""A ribonucleoprotein granule located in the cytoplasm."" [GOC:bf, GOC:PARL, PMID:15121898]",256,86,25,22115,0.29069767441860467,0.09765625,query_1,"['GO:0005737', 'GO:0035770']"
GO:CC,GO:0035770,ribonucleoprotein granule,3.0555678444320467e-25,True,"""A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions."" [GOC:go_curators, GOC:sp, PMID:16520386, PMID:20368989, PMID:21436445]",273,86,25,22115,0.29069767441860467,0.09157509157509157,query_1,"['GO:0043232', 'GO:0099080']"
GO:CC,GO:0099080,supramolecular complex,6.775034862760886e-10,True,"""A cellular component that consists of an indeterminate number of proteins or macromolecular complexes, organized into a regular, higher-order structure such as a polymer, sheet, network or a fiber."" [GOC:dos]",1426,86,27,22115,0.313953488372093,0.018934081346423562,query_1,['GO:0110165']
GO:CC,GO:0000932,P-body,5.756548418401476e-08,True,"""A focus in the cytoplasm where mRNAs may become inactivated by decapping or some other mechanism. Protein and RNA localized to these foci are involved in mRNA degradation, nonsense-mediated mRNA decay (NMD), translational repression, and RNA-mediated gene silencing."" [GOC:clt, PMID:12730603]",100,86,9,22115,0.10465116279069768,0.09,query_1,['GO:0036464']
GO:CC,GO:0005737,cytoplasm,3.221919001085072e-06,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",12394,86,73,22115,0.8488372093023255,0.005889946748426658,query_1,"['GO:0005622', 'GO:0110165']"
GO:CC,GO:0106002,mCRD-mediated mRNA stability complex,0.0001721362664440454,True,"""A protein complex that binds to, and promotes stabilization of, mRNA molecules containing the major coding region instability determinant (mCRD) by bridging the mCRD domain and the poly(A) tail of the mRNA. In human, it consists of CSDE1, HNRPD, PABPC1, PAIP1 and SYNCRIP."" [GOC:bhm, PMID:11051545]",5,86,3,22115,0.03488372093023256,0.6,query_1,"['GO:0005829', 'GO:0032991']"
GO:CC,GO:0005829,cytosol,0.00042858159954899485,True,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",5513,86,42,22115,0.4883720930232558,0.007618356611645202,query_1,"['GO:0005737', 'GO:0110165']"
GO:CC,GO:0005622,intracellular anatomical structure,0.0006543848019408441,True,"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]",17842,86,84,22115,0.9767441860465116,0.004707992377536151,query_1,['GO:0110165']
GO:CC,GO:0045495,pole plasm,0.0009100165779297041,True,"""Differentiated cytoplasm associated with a pole (animal, vegetal, anterior, or posterior) of an oocyte, egg or early embryo."" [GOC:kmv, PMID:17113380]",26,86,4,22115,0.046511627906976744,0.15384615384615385,query_1,['GO:0005737']
