source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0005829,cytosol,1.5126759425298533e-44,True,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",5513,243,167,22115,0.6872427983539094,0.0302920370034464,query_1,"['GO:0005737', 'GO:0110165']"
GO:CC,GO:0036464,cytoplasmic ribonucleoprotein granule,4.449849953792199e-37,True,"""A ribonucleoprotein granule located in the cytoplasm."" [GOC:bf, GOC:PARL, PMID:15121898]",256,243,44,22115,0.18106995884773663,0.171875,query_1,"['GO:0005737', 'GO:0035770']"
GO:CC,GO:0035770,ribonucleoprotein granule,8.384048836793313e-36,True,"""A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions."" [GOC:go_curators, GOC:sp, PMID:16520386, PMID:20368989, PMID:21436445]",273,243,44,22115,0.18106995884773663,0.16117216117216118,query_1,"['GO:0043232', 'GO:0099080']"
GO:CC,GO:0005737,cytoplasm,1.481059366066137e-33,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",12394,243,224,22115,0.9218106995884774,0.018073261255446185,query_1,"['GO:0005622', 'GO:0110165']"
GO:CC,GO:0010494,cytoplasmic stress granule,2.9019011896172365e-30,True,"""A dense aggregation in the cytosol composed of proteins and RNAs that appear when the cell is under stress."" [GOC:ans, PMID:17284590, PMID:17601829, PMID:17967451, PMID:20368989]",93,243,28,22115,0.11522633744855967,0.3010752688172043,query_1,['GO:0036464']
GO:CC,GO:0099080,supramolecular complex,3.6927198077008475e-27,True,"""A cellular component that consists of an indeterminate number of proteins or macromolecular complexes, organized into a regular, higher-order structure such as a polymer, sheet, network or a fiber."" [GOC:dos]",1426,243,73,22115,0.3004115226337449,0.05119214586255259,query_1,['GO:0110165']
GO:CC,GO:0000932,P-body,1.1812625108670944e-18,True,"""A focus in the cytoplasm where mRNAs may become inactivated by decapping or some other mechanism. Protein and RNA localized to these foci are involved in mRNA degradation, nonsense-mediated mRNA decay (NMD), translational repression, and RNA-mediated gene silencing."" [GOC:clt, PMID:12730603]",100,243,21,22115,0.08641975308641975,0.21,query_1,['GO:0036464']
GO:CC,GO:0005852,eukaryotic translation initiation factor 3 complex,3.862991349847607e-16,True,"""A complex of several polypeptides that plays at least two important roles in protein synthesis: First, eIF3 binds to the 40S ribosome and facilitates loading of the Met-tRNA/eIF2.GTP ternary complex to form the 43S preinitiation complex. Subsequently, eIF3 apparently assists eIF4 in recruiting mRNAs to the 43S complex. The eIF3 complex contains five conserved core subunits, and may contain several additional proteins; the non-core subunits are thought to mediate association of the complex with specific sets of mRNAs."" [PMID:15904532]",16,243,11,22115,0.04526748971193416,0.6875,query_1,"['GO:0005737', 'GO:0032991']"
GO:CC,GO:0033290,eukaryotic 48S preinitiation complex,1.0839850826728518e-15,True,"""The protein-ribosome-tRNA complex that has just recognized the start codon of a capped mRNA. It is composed of the small ribosomal subunit, eukaryote initiation factors (eIF) eIF3 complex, eIF1, eIF1A, eIF2-GDP, eIF4 complex and initiatior-methionine-tRNA. Recognition of the start codon triggers downstream steps in the pathway, including eIF1 dissociation; Pi release from eIF2; and conversion to the closed, scanning-arrested conformation of the PIC."" [GOC:hjd, PMID:16510876, PMID:24319994, PMID:24499181, PMID:29735639]",17,243,11,22115,0.04526748971193416,0.6470588235294118,query_1,['GO:0070993']
GO:CC,GO:0043232,intracellular membraneless organelle,2.324442464585669e-15,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6606,243,137,22115,0.5637860082304527,0.020738722373599756,query_1,"['GO:0043228', 'GO:0043229']"
