source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0031981,nuclear lumen,1.4253523799083703e-41,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,123,104,22115,0.8455284552845529,0.01882693700217234,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0005654,nucleoplasm,1.5501572210239853e-39,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,123,93,22115,0.7560975609756098,0.02199101442421376,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0070013,intracellular organelle lumen,9.970272399448171e-35,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,123,105,22115,0.8536585365853658,0.01575866726699685,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0043233,organelle lumen,9.970272399448171e-35,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,123,105,22115,0.8536585365853658,0.01575866726699685,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:0031974,membrane-enclosed lumen,9.970272399448171e-35,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,123,105,22115,0.8536585365853658,0.01575866726699685,query_1,['GO:0110165']
GO:CC,GO:0005634,nucleus,2.141107915867463e-30,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,123,117,22115,0.9512195121951219,0.01163253131835355,query_1,['GO:0043231']
GO:CC,GO:0005643,nuclear pore,6.800893238111867e-24,True,"""A protein complex providing a discrete opening in the nuclear envelope of a eukaryotic cell, where the inner and outer nuclear membranes are joined."" [ISBN:0198547684]",96,123,20,22115,0.16260162601626016,0.20833333333333334,query_1,"['GO:0005635', 'GO:0140513']"
GO:CC,GO:0000176,nuclear exosome (RNase complex),2.519840658822706e-22,True,"""A ribonuclease complex that has 3-prime to 5-prime processive and distributive hydrolytic exoribonuclease activity and endoribonuclease activity, producing 5-prime-phosphomonoesters. Participates in a multitude of cellular RNA processing and degradation events preventing nuclear export and/or translation of aberrant RNAs. Restricted to processing linear and circular single-stranded RNAs (ssRNA) only. RNAs with complex secondary structures may have to be unwound or pre-processed by co-factors prior to entering the complex, esp if the 3-prime end is structured."" [PMID:17174896, PMID:20531386, PMID:26726035]",16,123,12,22115,0.0975609756097561,0.75,query_1,"['GO:0000178', 'GO:0031981', 'GO:0140513']"
GO:CC,GO:0140513,nuclear protein-containing complex,3.1639628414203306e-20,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]",2679,123,59,22115,0.4796747967479675,0.02202314296379246,query_1,"['GO:0005634', 'GO:0032991']"
GO:CC,GO:0000178,exosome (RNase complex),3.6073509998934645e-19,True,"""A ribonuclease complex that has 3-prime to 5-prime exoribonuclease activity and possibly endoribonuclease activity, producing 5-prime-phosphomonoesters. Participates in a multitude of cellular RNA processing and degradation events preventing nuclear export and/or translation of aberrant RNAs. Restricted to processing linear and circular single-stranded RNAs (ssRNA) only. RNAs with complex secondary structures may have to be unwound or pre-processed by co-factors prior to entering the complex, esp if the 3-prime end is structured."" [PMID:17174896, PMID:20531386, PMID:26726035]",24,123,12,22115,0.0975609756097561,0.5,query_1,"['GO:0005622', 'GO:1905354']"
