source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0010494,cytoplasmic stress granule,4.4495272743390714e-49,True,"""A dense aggregation in the cytosol composed of proteins and RNAs that appear when the cell is under stress."" [GOC:ans, PMID:17284590, PMID:17601829, PMID:17967451, PMID:20368989]",93,127,33,22115,0.25984251968503935,0.3548387096774194,query_1,['GO:0036464']
GO:CC,GO:0036464,cytoplasmic ribonucleoprotein granule,1.492391825169801e-42,True,"""A ribonucleoprotein granule located in the cytoplasm."" [GOC:bf, GOC:PARL, PMID:15121898]",256,127,39,22115,0.30708661417322836,0.15234375,query_1,"['GO:0005737', 'GO:0035770']"
GO:CC,GO:0035770,ribonucleoprotein granule,2.0925190195597938e-41,True,"""A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions."" [GOC:go_curators, GOC:sp, PMID:16520386, PMID:20368989, PMID:21436445]",273,127,39,22115,0.30708661417322836,0.14285714285714285,query_1,"['GO:0043232', 'GO:0099080']"
GO:CC,GO:0005829,cytosol,8.643856317216862e-28,True,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",5513,127,93,22115,0.7322834645669292,0.01686921821150009,query_1,"['GO:0005737', 'GO:0110165']"
GO:CC,GO:0000932,P-body,1.4115026844229584e-16,True,"""A focus in the cytoplasm where mRNAs may become inactivated by decapping or some other mechanism. Protein and RNA localized to these foci are involved in mRNA degradation, nonsense-mediated mRNA decay (NMD), translational repression, and RNA-mediated gene silencing."" [GOC:clt, PMID:12730603]",100,127,16,22115,0.12598425196850394,0.16,query_1,['GO:0036464']
GO:CC,GO:0099080,supramolecular complex,4.3005673406046767e-16,True,"""A cellular component that consists of an indeterminate number of proteins or macromolecular complexes, organized into a regular, higher-order structure such as a polymer, sheet, network or a fiber."" [GOC:dos]",1426,127,41,22115,0.3228346456692913,0.028751753155680224,query_1,['GO:0110165']
GO:CC,GO:0005737,cytoplasm,2.738820198242459e-14,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",12394,127,114,22115,0.8976377952755905,0.009197999031789576,query_1,"['GO:0005622', 'GO:0110165']"
GO:CC,GO:0022626,cytosolic ribosome,5.984817579641213e-14,True,"""A ribosome located in the cytosol."" [GOC:mtg_sensu]",117,127,15,22115,0.11811023622047244,0.1282051282051282,query_1,"['GO:0005829', 'GO:0005840']"
GO:CC,GO:0022627,cytosolic small ribosomal subunit,4.19792369483566e-08,True,"""The small subunit of a ribosome located in the cytosol."" [GOC:mtg_sensu]",44,127,8,22115,0.06299212598425197,0.18181818181818182,query_1,"['GO:0015935', 'GO:0022626']"
GO:CC,GO:0043232,intracellular membraneless organelle,8.226823333312238e-08,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6606,127,72,22115,0.5669291338582677,0.010899182561307902,query_1,"['GO:0043228', 'GO:0043229']"
