source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0005654,nucleoplasm,2.616148935518849e-97,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,211,182,22115,0.8625592417061612,0.04303617876566564,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0005694,chromosome,9.452511360508855e-88,True,"""A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."" [ISBN:0198547684]",1956,211,136,22115,0.6445497630331753,0.06952965235173825,query_1,['GO:0043232']
GO:CC,GO:0031981,nuclear lumen,5.2583121418934536e-82,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,211,186,22115,0.8815165876777251,0.03367125271542361,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0043233,organelle lumen,2.1551651809761173e-67,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,211,186,22115,0.8815165876777251,0.027915353444394417,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:0070013,intracellular organelle lumen,2.1551651809761173e-67,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,211,186,22115,0.8815165876777251,0.027915353444394417,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0031974,membrane-enclosed lumen,2.1551651809761173e-67,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,211,186,22115,0.8815165876777251,0.027915353444394417,query_1,['GO:0110165']
GO:CC,GO:0005634,nucleus,1.194385060794716e-62,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,211,207,22115,0.981042654028436,0.020580632332471663,query_1,['GO:0043231']
GO:CC,GO:0000785,chromatin,7.394732710205428e-59,True,"""The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome."" [GOC:elh, PMID:20404130]",1371,211,98,22115,0.46445497630331756,0.07148067104303428,query_1,"['GO:0005694', 'GO:0110165']"
GO:CC,GO:0098687,chromosomal region,1.2432332211211615e-38,True,"""Any subdivision of a chromosome along its length."" [GOC:dos]",403,211,50,22115,0.23696682464454977,0.12406947890818859,query_1,"['GO:0005694', 'GO:0110165']"
GO:CC,GO:0043232,intracellular membraneless organelle,2.518626930341875e-38,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6606,211,157,22115,0.7440758293838863,0.023766273085074174,query_1,"['GO:0043228', 'GO:0043229']"
GO:CC,GO:0043228,membraneless organelle,2.5710431965430226e-38,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6607,211,157,22115,0.7440758293838863,0.023762675949750265,query_1,['GO:0043226']
GO:CC,GO:0043231,intracellular membrane-bounded organelle,4.641585261729358e-31,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14608,211,208,22115,0.985781990521327,0.014238773274917854,query_1,"['GO:0043227', 'GO:0043229']"
GO:CC,GO:0000792,heterochromatin,1.6705291307009237e-28,True,"""A compact and highly condensed form of chromatin that is refractory to transcription."" [PMID:32017156]",83,211,25,22115,0.11848341232227488,0.30120481927710846,query_1,['GO:0000785']
GO:CC,GO:1902494,catalytic complex,7.477705772331812e-27,True,"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]",1699,211,73,22115,0.3459715639810427,0.0429664508534432,query_1,['GO:0032991']
GO:CC,GO:0000775,"chromosome, centromeric region",5.388623103363496e-25,True,"""The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:cjm, GOC:elh, GOC:kmv, GOC:pr]",259,211,33,22115,0.15639810426540285,0.1274131274131274,query_1,['GO:0098687']
GO:CC,GO:0043227,membrane-bounded organelle,7.334895255093758e-25,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",15672,211,208,22115,0.985781990521327,0.013272077590607452,query_1,['GO:0043226']
GO:CC,GO:0070603,SWI/SNF superfamily-type complex,1.242391814373199e-23,True,"""A protein complex that contains an ortholog of the Saccharomyces ATPase Swi2/Snf2 as one of the catalytic subunit components (ATPase) and mediates assembly of nucleosomes, changes to the spacing or structure of nucleosomes, or some combination of those activities in a manner that requires ATP."" [GOC:bhm, GOC:krc, GOC:mah, PMID:16155938]",95,211,23,22115,0.10900473933649289,0.24210526315789474,query_1,"['GO:0000785', 'GO:0140513', 'GO:1904949']"
GO:CC,GO:0043229,intracellular organelle,6.341467135603428e-23,True,"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]",16022,211,208,22115,0.985781990521327,0.012982149544376482,query_1,"['GO:0005622', 'GO:0043226']"
