source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0035102,PRC1 complex,2.774100350288234e-14,True,"""A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling."" [GOC:bf, PMID:10412979]",18,114,9,22115,0.07894736842105263,0.5,query_1,"['GO:0000152', 'GO:0031519']"
GO:CC,GO:0005654,nucleoplasm,1.6692754426818087e-12,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,114,59,22115,0.5175438596491229,0.013951288720737764,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0000152,nuclear ubiquitin ligase complex,1.9583103073520756e-11,True,"""A ubiquitin ligase complex found in the nucleus."" [GOC:mah]",49,114,10,22115,0.08771929824561403,0.20408163265306123,query_1,"['GO:0000151', 'GO:0140513']"
GO:CC,GO:0031519,PcG protein complex,2.437415900038289e-11,True,"""A chromatin-associated multiprotein complex containing Polycomb Group proteins. In Drosophila, Polycomb group proteins are involved in the long-term maintenance of gene repression, and PcG protein complexes associate with Polycomb group response elements (PREs) in target genes to regulate higher-order chromatin structure."" [PMID:9372908]",50,114,10,22115,0.08771929824561403,0.2,query_1,['GO:0140513']
GO:CC,GO:0140535,intracellular protein-containing complex,8.127941947693047e-11,True,"""A protein-containing complex located intracellularly."" [GOC:pg]",948,114,27,22115,0.23684210526315788,0.028481012658227847,query_1,['GO:0032991']
GO:CC,GO:0000792,heterochromatin,5.010015987129739e-09,True,"""A compact and highly condensed form of chromatin that is refractory to transcription."" [PMID:32017156]",83,114,10,22115,0.08771929824561403,0.12048192771084337,query_1,['GO:0000785']
GO:CC,GO:1990234,transferase complex,9.742408373874825e-09,True,"""A protein complex capable of catalyzing the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor)."" [GOC:bhm, PMID:16540464]",906,114,24,22115,0.21052631578947367,0.026490066225165563,query_1,['GO:1902494']
GO:CC,GO:0031981,nuclear lumen,6.861482094414071e-08,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,114,60,22115,0.5263157894736842,0.010861694424330196,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:1902494,catalytic complex,1.0089592893970703e-07,True,"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]",1699,114,31,22115,0.2719298245614035,0.018246027074749854,query_1,['GO:0032991']
GO:CC,GO:0031974,membrane-enclosed lumen,6.811506213497029e-07,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,114,65,22115,0.5701754385964912,0.009755365450998048,query_1,['GO:0110165']
