source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0071013,catalytic step 2 spliceosome,3.061379797358006e-11,True,"""A spliceosomal complex that contains three snRNPs, including U5, bound to a splicing intermediate in which the first catalytic cleavage of the 5' splice site has occurred. The precise subunit composition differs significantly from that of the catalytic step 1, or activated, spliceosome, and includes many proteins in addition to those found in the associated snRNPs."" [GOC:ab, GOC:krc, GOC:mah, ISBN:0879695897, ISBN:0879697393, PMID:18322460, PMID:19239890]",89,28,8,22115,0.2857142857142857,0.0898876404494382,query_1,"['GO:0005681', 'GO:1902494']"
GO:CC,GO:0005654,nucleoplasm,3.5627275218666065e-09,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,28,22,22115,0.7857142857142857,0.005202175455190352,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0005681,spliceosomal complex,2.8729483728426104e-08,True,"""Any of a series of ribonucleoprotein complexes that contain snRNA(s) and small nuclear ribonucleoproteins (snRNPs), and are formed sequentially during the spliceosomal splicing of one or more substrate RNAs, and which also contain the RNA substrate(s) from the initial target RNAs of splicing, the splicing intermediate RNA(s), to the final RNA products. During cis-splicing, the initial target RNA is a single, contiguous RNA transcript, whether mRNA, snoRNA, etc., and the released products are a spliced RNA and an excised intron, generally as a lariat structure. During trans-splicing, there are two initial substrate RNAs, the spliced leader RNA and a pre-mRNA."" [GOC:editors, GOC:mah, ISBN:0198547684, PMID:19239890]",207,28,8,22115,0.2857142857142857,0.03864734299516908,query_1,"['GO:0140513', 'GO:1990904']"
GO:CC,GO:0005634,nucleus,5.4250356182820654e-08,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,28,28,22115,1.0,0.0027838536488367467,query_1,['GO:0043231']
GO:CC,GO:0031981,nuclear lumen,8.418850654164038e-07,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,28,22,22115,0.7857142857142857,0.0039826212889210715,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:1990904,ribonucleoprotein complex,4.492130740325562e-06,True,"""A macromolecular complex that contains both RNA and protein molecules."" [GOC:krc, GOC:vesicles]",2746,28,16,22115,0.5714285714285714,0.005826656955571741,query_1,['GO:0032991']
GO:CC,GO:0035770,ribonucleoprotein granule,8.095744606349697e-06,True,"""A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions."" [GOC:go_curators, GOC:sp, PMID:16520386, PMID:20368989, PMID:21436445]",273,28,7,22115,0.25,0.02564102564102564,query_1,"['GO:0043232', 'GO:0099080']"
GO:CC,GO:0010494,cytoplasmic stress granule,2.265836902623215e-05,True,"""A dense aggregation in the cytosol composed of proteins and RNAs that appear when the cell is under stress."" [GOC:ans, PMID:17284590, PMID:17601829, PMID:17967451, PMID:20368989]",93,28,5,22115,0.17857142857142858,0.053763440860215055,query_1,['GO:0036464']
GO:CC,GO:0070013,intracellular organelle lumen,3.515237065635007e-05,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,28,22,22115,0.7857142857142857,0.0033018159987993397,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0031974,membrane-enclosed lumen,3.515237065635007e-05,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,28,22,22115,0.7857142857142857,0.0033018159987993397,query_1,['GO:0110165']
