source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0005654,nucleoplasm,6.122777528407144e-27,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,91,67,22115,0.7362637362637363,0.015842988886261528,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0016605,PML body,7.782986512160026e-24,True,"""A class of nuclear body; they react against SP100 auto-antibodies (PML, promyelocytic leukemia); cells typically contain 10-30 PML bodies per nucleus; alterations in the localization of PML bodies occurs after viral infection."" [GOC:ma, PMID:10944585]",107,91,19,22115,0.2087912087912088,0.17757009345794392,query_1,['GO:0016604']
GO:CC,GO:0031981,nuclear lumen,9.069592369564986e-23,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,91,70,22115,0.7692307692307693,0.012671976828385228,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0070013,intracellular organelle lumen,1.8978106373826966e-21,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,91,74,22115,0.8131868131868132,0.011106108359597779,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0043233,organelle lumen,1.8978106373826966e-21,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,91,74,22115,0.8131868131868132,0.011106108359597779,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:0031974,membrane-enclosed lumen,1.8978106373826966e-21,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,91,74,22115,0.8131868131868132,0.011106108359597779,query_1,['GO:0110165']
GO:CC,GO:0016604,nuclear body,2.818197993132512e-17,True,"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]",894,91,30,22115,0.32967032967032966,0.03355704697986577,query_1,"['GO:0005654', 'GO:0110165']"
GO:CC,GO:0005694,chromosome,8.401276838650581e-14,True,"""A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."" [ISBN:0198547684]",1956,91,37,22115,0.4065934065934066,0.018916155419222903,query_1,['GO:0043232']
GO:CC,GO:0005634,nucleus,4.5174742826271795e-13,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,91,78,22115,0.8571428571428571,0.007755020878902366,query_1,['GO:0043231']
GO:CC,GO:0043231,intracellular membrane-bounded organelle,1.2705034054763368e-11,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14608,91,89,22115,0.978021978021978,0.006092552026286966,query_1,"['GO:0043227', 'GO:0043229']"
GO:CC,GO:0000785,chromatin,1.19401580044245e-09,True,"""The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome."" [GOC:elh, PMID:20404130]",1371,91,27,22115,0.2967032967032967,0.019693654266958426,query_1,"['GO:0005694', 'GO:0110165']"
GO:CC,GO:0043227,membrane-bounded organelle,5.027019257268394e-09,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",15672,91,89,22115,0.978021978021978,0.005678917815211843,query_1,['GO:0043226']
GO:CC,GO:0043229,intracellular organelle,3.241747045632411e-08,True,"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]",16022,91,89,22115,0.978021978021978,0.005554862064661091,query_1,"['GO:0005622', 'GO:0043226']"
GO:CC,GO:0098687,chromosomal region,3.1843524764361926e-07,True,"""Any subdivision of a chromosome along its length."" [GOC:dos]",403,91,14,22115,0.15384615384615385,0.034739454094292806,query_1,"['GO:0005694', 'GO:0110165']"
GO:CC,GO:0000781,"chromosome, telomeric region",6.96268954567283e-07,True,"""The end of a linear chromosome, required for the integrity and maintenance of the end. A chromosome telomere usually includes a region of telomerase-encoded repeats the length of which rarely exceeds 20 bp each and that permits the formation of a telomeric loop (T-loop). The telomeric repeat region is usually preceded by a sub-telomeric region that is gene-poor but rich in repetitive elements. Some telomeres only consist of the latter part (for eg. D. melanogaster telomeres)."" [GOC:elh]",172,91,10,22115,0.10989010989010989,0.05813953488372093,query_1,['GO:0098687']
GO:CC,GO:0005622,intracellular anatomical structure,9.370979765516747e-07,True,"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]",17842,91,91,22115,1.0,0.0051003250756641635,query_1,['GO:0110165']
GO:CC,GO:0043226,organelle,1.813543855583457e-06,True,"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]",16811,91,89,22115,0.978021978021978,0.00529415263815359,query_1,['GO:0110165']
GO:CC,GO:0043232,intracellular membraneless organelle,1.6788692829878167e-05,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6606,91,52,22115,0.5714285714285714,0.007871631849833485,query_1,"['GO:0043228', 'GO:0043229']"
GO:CC,GO:0043228,membraneless organelle,1.688089786382238e-05,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6607,91,52,22115,0.5714285714285714,0.007870440441955501,query_1,['GO:0043226']
GO:CC,GO:0090734,site of DNA damage,0.00021589129822441216,True,"""A region of a chromosome at which DNA damage has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix."" [GOC:pg]",122,91,7,22115,0.07692307692307693,0.05737704918032787,query_1,"['GO:0005694', 'GO:0110165']"
