source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0005654,nucleoplasm,3.872590512446806e-37,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,106,83,22115,0.7830188679245284,0.019626389217309057,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0031981,nuclear lumen,2.7528913200906904e-30,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,106,85,22115,0.8018867924528302,0.015387400434467777,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0005634,nucleus,4.4849476030053063e-29,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,106,103,22115,0.9716981132075472,0.010240604493935176,query_1,['GO:0043231']
GO:CC,GO:0070013,intracellular organelle lumen,6.099793959936656e-25,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,106,86,22115,0.8113207547169812,0.012907098904397419,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0043233,organelle lumen,6.099793959936656e-25,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,106,86,22115,0.8113207547169812,0.012907098904397419,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:0031974,membrane-enclosed lumen,6.099793959936656e-25,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,106,86,22115,0.8113207547169812,0.012907098904397419,query_1,['GO:0110165']
GO:CC,GO:0043231,intracellular membrane-bounded organelle,3.559826552168851e-14,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14608,106,104,22115,0.9811320754716981,0.007119386637458927,query_1,"['GO:0043227', 'GO:0043229']"
GO:CC,GO:0005694,chromosome,4.738811478301228e-12,True,"""A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."" [ISBN:0198547684]",1956,106,38,22115,0.3584905660377358,0.019427402862985686,query_1,['GO:0043232']
GO:CC,GO:0043229,intracellular organelle,1.773888805087113e-11,True,"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]",16022,106,105,22115,0.9905660377358491,0.0065534889526900515,query_1,"['GO:0005622', 'GO:0043226']"
GO:CC,GO:0043227,membrane-bounded organelle,4.0646717310308174e-11,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",15672,106,104,22115,0.9811320754716981,0.006636038795303726,query_1,['GO:0043226']
GO:CC,GO:0043226,organelle,2.4540536275670782e-09,True,"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]",16811,106,105,22115,0.9905660377358491,0.006245910415799179,query_1,['GO:0110165']
GO:CC,GO:1902494,catalytic complex,1.3418395684944484e-08,True,"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]",1699,106,31,22115,0.29245283018867924,0.018246027074749854,query_1,['GO:0032991']
GO:CC,GO:0005622,intracellular anatomical structure,1.0529590132145403e-06,True,"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]",17842,106,105,22115,0.9905660377358491,0.005884990471920188,query_1,['GO:0110165']
GO:CC,GO:0140513,nuclear protein-containing complex,1.1808654399334482e-06,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]",2679,106,36,22115,0.33962264150943394,0.013437849944008958,query_1,"['GO:0005634', 'GO:0032991']"
GO:CC,GO:0140535,intracellular protein-containing complex,1.2192100246494854e-06,True,"""A protein-containing complex located intracellularly."" [GOC:pg]",948,106,21,22115,0.19811320754716982,0.022151898734177215,query_1,['GO:0032991']
GO:CC,GO:0032991,protein-containing complex,1.927634434123777e-06,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]",7861,106,67,22115,0.6320754716981132,0.008523088665564178,query_1,['GO:0005575']
GO:CC,GO:1990234,transferase complex,3.217974082699393e-06,True,"""A protein complex capable of catalyzing the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor)."" [GOC:bhm, PMID:16540464]",906,106,20,22115,0.18867924528301888,0.02207505518763797,query_1,['GO:1902494']
GO:CC,GO:0034708,methyltransferase complex,1.0388150439438292e-05,True,"""A protein complex that possesses methyltransferase activity."" [GOC:mah]",102,106,8,22115,0.07547169811320754,0.0784313725490196,query_1,"['GO:0005622', 'GO:1990234']"
GO:CC,GO:0000228,nuclear chromosome,4.6308778666714974e-05,True,"""A chromosome that encodes the nuclear genome and is found in the nucleus of a eukaryotic cell during the cell cycle phases when the nucleus is intact."" [GOC:dph, GOC:mah]",227,106,10,22115,0.09433962264150944,0.04405286343612335,query_1,"['GO:0005694', 'GO:0031981']"
GO:CC,GO:0016604,nuclear body,7.643191002024891e-05,True,"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]",894,106,18,22115,0.16981132075471697,0.020134228187919462,query_1,"['GO:0005654', 'GO:0110165']"
GO:CC,GO:0031074,nucleocytoplasmic transport complex,7.729276351701515e-05,True,"""Any complex that acts to move proteins or RNAs into or out of the nucleus through nuclear pores."" [GOC:mah]",12,106,4,22115,0.03773584905660377,0.3333333333333333,query_1,['GO:0032991']
GO:CC,GO:0071339,MLL1 complex,0.0001141719902085378,True,"""A protein complex that can methylate lysine-4 of histone H3. MLL1/MLL is the catalytic methyltransferase subunit, and the complex also contains the core components ASH2L, HCFC1/HCF1 WDR5 and RBBP5."" [GOC:sp, PMID:15960975]",31,106,5,22115,0.04716981132075472,0.16129032258064516,query_1,['GO:0044665']
GO:CC,GO:0070603,SWI/SNF superfamily-type complex,0.00011995228171094157,True,"""A protein complex that contains an ortholog of the Saccharomyces ATPase Swi2/Snf2 as one of the catalytic subunit components (ATPase) and mediates assembly of nucleosomes, changes to the spacing or structure of nucleosomes, or some combination of those activities in a manner that requires ATP."" [GOC:bhm, GOC:krc, GOC:mah, PMID:16155938]",95,106,7,22115,0.0660377358490566,0.07368421052631578,query_1,"['GO:0000785', 'GO:0140513', 'GO:1904949']"
GO:CC,GO:0044665,MLL1/2 complex,0.0001348008053627937,True,"""A protein complex that can methylate lysine-4 of histone H3, and which contains either of the protein subunits MLL1 or MLL2 in human, or equivalent in other species."" [GOC:sart, PMID:21875999]",32,106,5,22115,0.04716981132075472,0.15625,query_1,['GO:0035097']
GO:CC,GO:0035097,histone methyltransferase complex,0.00040992352278843214,True,"""A multimeric complex that is able to catalyze the addition of methyl groups to histone proteins."" [GOC:bf]",72,106,6,22115,0.05660377358490566,0.08333333333333333,query_1,"['GO:0005654', 'GO:0034708', 'GO:0140513']"
