source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0016607,nuclear speck,3.68139825449537e-54,True,"""A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy."" [PMID:28977640]",419,104,49,22115,0.47115384615384615,0.11694510739856802,query_1,['GO:0016604']
GO:CC,GO:0016604,nuclear body,3.2994470650319867e-49,True,"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]",894,104,57,22115,0.5480769230769231,0.06375838926174497,query_1,"['GO:0005654', 'GO:0110165']"
GO:CC,GO:0005654,nucleoplasm,1.3750911116572654e-47,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,104,90,22115,0.8653846153846154,0.021281626862142352,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0031981,nuclear lumen,3.904365797968691e-40,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,104,92,22115,0.8846153846153846,0.0166545981173063,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0005681,spliceosomal complex,5.98527113977629e-36,True,"""Any of a series of ribonucleoprotein complexes that contain snRNA(s) and small nuclear ribonucleoproteins (snRNPs), and are formed sequentially during the spliceosomal splicing of one or more substrate RNAs, and which also contain the RNA substrate(s) from the initial target RNAs of splicing, the splicing intermediate RNA(s), to the final RNA products. During cis-splicing, the initial target RNA is a single, contiguous RNA transcript, whether mRNA, snoRNA, etc., and the released products are a spliced RNA and an excised intron, generally as a lariat structure. During trans-splicing, there are two initial substrate RNAs, the spliced leader RNA and a pre-mRNA."" [GOC:editors, GOC:mah, ISBN:0198547684, PMID:19239890]",207,104,31,22115,0.2980769230769231,0.1497584541062802,query_1,"['GO:0140513', 'GO:1990904']"
GO:CC,GO:0031974,membrane-enclosed lumen,3.2428089223334514e-34,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,104,93,22115,0.8942307692307693,0.013957676722197209,query_1,['GO:0110165']
GO:CC,GO:0070013,intracellular organelle lumen,3.2428089223334514e-34,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,104,93,22115,0.8942307692307693,0.013957676722197209,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0043233,organelle lumen,3.2428089223334514e-34,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,104,93,22115,0.8942307692307693,0.013957676722197209,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:0005634,nucleus,4.7129759035230495e-30,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,104,102,22115,0.9807692307692307,0.010141181149333864,query_1,['GO:0043231']
GO:CC,GO:0005684,U2-type spliceosomal complex,3.27162978368625e-20,True,"""Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron that has canonical consensus sequences near the 5' and 3' ends."" [GOC:krc, GOC:mah, PMID:11343900]",94,104,17,22115,0.16346153846153846,0.18085106382978725,query_1,['GO:0005681']
GO:CC,GO:0043231,intracellular membrane-bounded organelle,2.746847648909749e-15,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14608,104,103,22115,0.9903846153846154,0.007050930996714129,query_1,"['GO:0043227', 'GO:0043229']"
