source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0005654,nucleoplasm,1.342970996002252e-20,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,50,42,22115,0.84,0.009931425868999763,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0005681,spliceosomal complex,1.6323039454620354e-18,True,"""Any of a series of ribonucleoprotein complexes that contain snRNA(s) and small nuclear ribonucleoproteins (snRNPs), and are formed sequentially during the spliceosomal splicing of one or more substrate RNAs, and which also contain the RNA substrate(s) from the initial target RNAs of splicing, the splicing intermediate RNA(s), to the final RNA products. During cis-splicing, the initial target RNA is a single, contiguous RNA transcript, whether mRNA, snoRNA, etc., and the released products are a spliced RNA and an excised intron, generally as a lariat structure. During trans-splicing, there are two initial substrate RNAs, the spliced leader RNA and a pre-mRNA."" [GOC:editors, GOC:mah, ISBN:0198547684, PMID:19239890]",207,50,16,22115,0.32,0.07729468599033816,query_1,"['GO:0140513', 'GO:1990904']"
GO:CC,GO:0016607,nuclear speck,5.039952296912591e-18,True,"""A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy."" [PMID:28977640]",419,50,19,22115,0.38,0.045346062052505964,query_1,['GO:0016604']
GO:CC,GO:0031981,nuclear lumen,5.868021408077757e-16,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,50,42,22115,0.84,0.007603186097031137,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0016604,nuclear body,3.7466797561673605e-13,True,"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]",894,50,20,22115,0.4,0.02237136465324385,query_1,"['GO:0005654', 'GO:0110165']"
GO:CC,GO:0043233,organelle lumen,9.136373860976999e-13,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,50,42,22115,0.84,0.006303466906798739,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:0070013,intracellular organelle lumen,9.136373860976999e-13,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,50,42,22115,0.84,0.006303466906798739,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0031974,membrane-enclosed lumen,9.136373860976999e-13,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,50,42,22115,0.84,0.006303466906798739,query_1,['GO:0110165']
GO:CC,GO:0005684,U2-type spliceosomal complex,2.3883040624510216e-12,True,"""Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron that has canonical consensus sequences near the 5' and 3' ends."" [GOC:krc, GOC:mah, PMID:11343900]",94,50,10,22115,0.2,0.10638297872340426,query_1,['GO:0005681']
GO:CC,GO:0005634,nucleus,3.0432608108714657e-12,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,50,48,22115,0.96,0.004772320540862995,query_1,['GO:0043231']
