source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0005654,nucleoplasm,5.3566727832038396e-18,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,48,39,22115,0.8125,0.009222038306928353,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0031981,nuclear lumen,9.716082921548715e-14,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,48,39,22115,0.8125,0.007060101375814627,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0005634,nucleus,5.052703362746269e-13,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,48,47,22115,0.9791666666666666,0.004672897196261682,query_1,['GO:0043231']
GO:CC,GO:0031974,membrane-enclosed lumen,8.032975643957485e-11,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,48,39,22115,0.8125,0.00585321927059883,query_1,['GO:0110165']
GO:CC,GO:0043233,organelle lumen,8.032975643957485e-11,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,48,39,22115,0.8125,0.00585321927059883,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:0070013,intracellular organelle lumen,8.032975643957485e-11,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,48,39,22115,0.8125,0.00585321927059883,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0005694,chromosome,4.140679344823756e-09,True,"""A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."" [ISBN:0198547684]",1956,48,22,22115,0.4583333333333333,0.011247443762781187,query_1,['GO:0043232']
GO:CC,GO:0043231,intracellular membrane-bounded organelle,5.358975590987489e-07,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14608,48,48,22115,1.0,0.0032858707557502738,query_1,"['GO:0043227', 'GO:0043229']"
GO:CC,GO:0043227,membrane-bounded organelle,1.573907286713225e-05,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",15672,48,48,22115,1.0,0.0030627871362940277,query_1,['GO:0043226']
GO:CC,GO:0043229,intracellular organelle,4.5508651601219655e-05,True,"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]",16022,48,48,22115,1.0,0.0029958806640868803,query_1,"['GO:0005622', 'GO:0043226']"
GO:CC,GO:0000785,chromatin,0.00018472048734919017,True,"""The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome."" [GOC:elh, PMID:20404130]",1371,48,14,22115,0.2916666666666667,0.010211524434719184,query_1,"['GO:0005694', 'GO:0110165']"
GO:CC,GO:0000792,heterochromatin,0.00024133010426047454,True,"""A compact and highly condensed form of chromatin that is refractory to transcription."" [PMID:32017156]",83,48,5,22115,0.10416666666666667,0.060240963855421686,query_1,['GO:0000785']
GO:CC,GO:0000346,transcription export complex,0.00037964346841250695,True,"""The transcription export (TREX) complex couples transcription elongation by RNA polymerase II to mRNA export. The complex associates with the polymerase and travels with it along the length of the transcribed gene. TREX is composed of the THO transcription elongation complex as well as other proteins that couple THO to mRNA export proteins. The TREX complex is known to be found in a wide range of eukaryotes, including S. cerevisiae and metazoans."" [GOC:krc, PMID:11979277]",11,48,3,22115,0.0625,0.2727272727272727,query_1,['GO:0140513']
GO:CC,GO:0043226,organelle,0.0004587955183375923,True,"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]",16811,48,48,22115,1.0,0.0028552733329367678,query_1,['GO:0110165']
GO:CC,GO:0016607,nuclear speck,0.0007327329994921573,True,"""A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy."" [PMID:28977640]",419,48,8,22115,0.16666666666666666,0.01909307875894988,query_1,['GO:0016604']
GO:CC,GO:0032389,MutLalpha complex,0.003354333043115835,True,"""A heterodimer involved in the recognition of base-base and small insertion/deletion mismatches. In human the complex consists of two subunits, MLH1 and PMS2."" [GOC:vk]",3,48,2,22115,0.041666666666666664,0.6666666666666666,query_1,"['GO:0032300', 'GO:0140513']"
GO:CC,GO:0016604,nuclear body,0.004349260594936342,True,"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]",894,48,10,22115,0.20833333333333334,0.011185682326621925,query_1,"['GO:0005654', 'GO:0110165']"
GO:CC,GO:0005622,intracellular anatomical structure,0.008018728673510288,True,"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]",17842,48,48,22115,1.0,0.0026902813585920862,query_1,['GO:0110165']
